Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_5:DesPer 1:Des Heat Mass Flow [kg/s],VAV_5:DesPer 1:Des Heat Cap [W],VAV_5:DesPer 1:Des Cool Mass Flow [kg/s],VAV_5:DesPer 1:Des Sens Cool Cap [W],VAV_5:DesPer 1:Des Tot Cool Cap [W],VAV_5:DesPer 2:Des Heat Mass Flow [kg/s],VAV_5:DesPer 2:Des Heat Cap [W],VAV_5:DesPer 2:Des Cool Mass Flow [kg/s],VAV_5:DesPer 2:Des Sens Cool Cap [W],VAV_5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,4.086872E+00,3.397031E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.329927E+00,3.590832E+04,5.067541E+04,4.261387E+01,3.321728E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.502061E+01,3.829736E+05,5.324530E+05,4.928688E+00,3.033815E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.665564E+00,2.658262E+04,4.083810E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.707937E+00,1.157309E+04,1.834315E+04
00:20:00,4.086651E+00,3.397126E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.366340E+00,3.615618E+04,5.089445E+04,4.261158E+01,3.321827E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.556282E+01,3.879377E+05,5.372073E+05,4.931961E+00,3.032402E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.689171E+00,2.664833E+04,4.090107E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.726333E+00,1.169951E+04,1.846946E+04
00:30:00,4.086431E+00,3.397221E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.398900E+00,3.634984E+04,5.106381E+04,4.260929E+01,3.321925E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.606172E+01,3.922940E+05,5.413958E+05,4.935097E+00,3.031049E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.709616E+00,2.666949E+04,4.091809E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.743229E+00,1.180500E+04,1.857304E+04
00:40:00,4.086215E+00,3.397314E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.428386E+00,3.650028E+04,5.119459E+04,4.260705E+01,3.322022E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.652408E+01,3.961375E+05,5.451159E+05,4.938172E+00,3.029721E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.727383E+00,2.665290E+04,4.089680E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.758860E+00,1.189282E+04,1.865766E+04
00:50:00,4.086003E+00,3.397406E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.455392E+00,3.661588E+04,5.129490E+04,4.260483E+01,3.322118E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.695524E+01,3.995431E+05,5.484407E+05,4.941177E+00,3.028424E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.742861E+00,2.660400E+04,4.084305E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.773398E+00,1.196537E+04,1.872599E+04
01:00:00,4.085792E+00,3.397497E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.480376E+00,3.670305E+04,5.137078E+04,4.260264E+01,3.322213E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.735938E+01,4.025700E+05,5.514257E+05,4.944095E+00,3.027164E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.756357E+00,2.652716E+04,4.076152E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.786964E+00,1.202434E+04,1.877997E+04
01:10:00,4.085924E+00,3.397440E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.509605E+00,3.693644E+04,5.160266E+04,4.260415E+01,3.322147E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.779981E+01,4.069728E+05,5.558819E+05,4.946923E+00,3.025943E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.772585E+00,2.657503E+04,4.081175E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.802846E+00,1.215917E+04,1.891206E+04
01:20:00,4.086055E+00,3.397383E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.537601E+00,3.715272E+04,5.182018E+04,4.260565E+01,3.322082E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.822093E+01,4.111073E+05,5.600955E+05,4.949663E+00,3.024760E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.787445E+00,2.660382E+04,4.084273E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.817913E+00,1.228261E+04,1.903219E+04
01:30:00,4.086186E+00,3.397326E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.564482E+00,3.735343E+04,5.202441E+04,4.260715E+01,3.322018E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.862393E+01,4.149885E+05,5.640770E+05,4.952318E+00,3.023614E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.801040E+00,2.661470E+04,4.085550E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.832045E+00,1.239299E+04,1.913872E+04
01:40:00,4.086317E+00,3.397270E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.590406E+00,3.754075E+04,5.221724E+04,4.260864E+01,3.321954E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.901048E+01,4.186400E+05,5.678465E+05,4.954889E+00,3.022504E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.813514E+00,2.660969E+04,4.085213E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.845077E+00,1.248802E+04,1.922938E+04
01:50:00,4.086446E+00,3.397214E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.615497E+00,3.771644E+04,5.240012E+04,4.261011E+01,3.321890E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.938198E+01,4.220814E+05,5.714207E+05,4.957381E+00,3.021429E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.824989E+00,2.659047E+04,4.083435E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.857664E+00,1.257682E+04,1.931371E+04
02:00:00,4.086575E+00,3.397158E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.639854E+00,3.788192E+04,5.257421E+04,4.261158E+01,3.321826E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,4.973961E+01,4.253292E+05,5.748134E+05,4.959795E+00,3.020386E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.835568E+00,2.655847E+04,4.080363E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.869988E+00,1.266196E+04,1.939441E+04
02:10:00,4.086703E+00,3.397103E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.663557E+00,3.808180E+04,5.278484E+04,4.261304E+01,3.321764E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.008437E+01,4.288324E+05,5.784807E+05,4.962137E+00,3.019376E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.845339E+00,2.655844E+04,4.080570E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.882250E+00,1.276798E+04,1.949660E+04
02:20:00,4.086831E+00,3.397048E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.686668E+00,3.827340E+04,5.298794E+04,4.261449E+01,3.321701E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.041708E+01,4.321673E+05,5.819844E+05,4.964407E+00,3.018395E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.854369E+00,2.654794E+04,4.079710E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.894655E+00,1.287598E+04,1.960099E+04
02:30:00,4.086958E+00,3.396994E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.709234E+00,3.845740E+04,5.318412E+04,4.261593E+01,3.321639E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.073843E+01,4.353435E+05,5.853335E+05,4.966609E+00,3.017445E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.862708E+00,2.652777E+04,4.077870E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.907456E+00,1.298953E+04,1.971128E+04
02:40:00,4.087083E+00,3.396939E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.731291E+00,3.863431E+04,5.337372E+04,4.261735E+01,3.321577E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.104902E+01,4.383695E+05,5.885349E+05,4.968746E+00,3.016522E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.870407E+00,2.649866E+04,4.075116E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.920972E+00,1.311308E+04,1.983202E+04
02:50:00,4.087209E+00,3.396885E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.752872E+00,3.880457E+04,5.355709E+04,4.261877E+01,3.321516E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.134941E+01,4.412528E+05,5.915951E+05,4.970821E+00,3.015627E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.877513E+00,2.646128E+04,4.071517E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.934683E+00,1.323934E+04,1.995570E+04
03:00:00,4.087333E+00,3.396832E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.774001E+00,3.896854E+04,5.373447E+04,4.262018E+01,3.321456E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.164007E+01,4.440004E+05,5.945203E+05,4.972835E+00,3.014757E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.884072E+00,2.641628E+04,4.067137E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.948575E+00,1.336812E+04,2.008213E+04
03:10:00,4.087457E+00,3.396778E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.794698E+00,3.912650E+04,5.390609E+04,4.262158E+01,3.321395E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.192144E+01,4.466182E+05,5.973159E+05,4.974792E+00,3.013912E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.890125E+00,2.636427E+04,4.062035E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.962606E+00,1.349884E+04,2.021071E+04
03:20:00,4.087579E+00,3.396725E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.814980E+00,3.927863E+04,5.407206E+04,4.262297E+01,3.321335E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.219390E+01,4.491111E+05,5.999853E+05,4.976693E+00,3.013092E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.895698E+00,2.630554E+04,4.056240E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.976744E+00,1.363106E+04,2.034098E+04
03:30:00,4.087701E+00,3.396673E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.834856E+00,3.942509E+04,5.423247E+04,4.262434E+01,3.321276E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.245776E+01,4.514825E+05,6.025300E+05,4.978540E+00,3.012294E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.900806E+00,2.624028E+04,4.049770E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,1.990967E+00,1.376447E+04,2.047262E+04
03:40:00,4.087823E+00,3.396620E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.854337E+00,3.956600E+04,5.438736E+04,4.262571E+01,3.321217E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.271330E+01,4.537364E+05,6.049531E+05,4.980337E+00,3.011519E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.905464E+00,2.616872E+04,4.042638E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.005260E+00,1.389885E+04,2.060539E+04
03:50:00,4.087943E+00,3.396568E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.873430E+00,3.970148E+04,5.453691E+04,4.262707E+01,3.321158E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.296080E+01,4.558765E+05,6.072593E+05,4.982084E+00,3.010764E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.909690E+00,2.609108E+04,4.034879E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.019623E+00,1.403421E+04,2.073934E+04
04:00:00,4.088063E+00,3.396516E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.892144E+00,3.983164E+04,5.468116E+04,4.262842E+01,3.321100E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.320051E+01,4.579060E+05,6.094516E+05,4.983783E+00,3.010031E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.913501E+00,2.600763E+04,4.026512E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.034015E+00,1.416998E+04,2.087387E+04
04:10:00,4.088182E+00,3.396465E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.910487E+00,4.000009E+04,5.486464E+04,4.262977E+01,3.321042E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.343268E+01,4.602636E+05,6.119780E+05,4.985437E+00,3.009317E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.916918E+00,2.596216E+04,4.022014E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.048413E+00,1.432759E+04,2.103087E+04
04:20:00,4.088301E+00,3.396414E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.928467E+00,4.016350E+04,5.504279E+04,4.263110E+01,3.320984E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.365758E+01,4.625188E+05,6.143966E+05,4.987046E+00,3.008622E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.919977E+00,2.591174E+04,4.016998E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.062801E+00,1.448506E+04,2.118787E+04
04:30:00,4.088418E+00,3.396363E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.946097E+00,4.032203E+04,5.521584E+04,4.263242E+01,3.320927E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.387549E+01,4.646764E+05,6.167129E+05,4.988613E+00,3.007946E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.922727E+00,2.585709E+04,4.011537E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.077164E+00,1.464218E+04,2.134467E+04
04:40:00,4.088535E+00,3.396313E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.963385E+00,4.047583E+04,5.538394E+04,4.263374E+01,3.320870E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.408669E+01,4.667405E+05,6.189314E+05,4.990139E+00,3.007287E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.925209E+00,2.579879E+04,4.005694E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.091490E+00,1.479877E+04,2.150108E+04
04:50:00,4.088651E+00,3.396263E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.980312E+00,4.062459E+04,5.554676E+04,4.263504E+01,3.320814E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.429110E+01,4.687100E+05,6.210512E+05,4.991625E+00,3.006645E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.927314E+00,2.573534E+04,3.999307E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.105752E+00,1.495447E+04,2.165671E+04
05:00:00,4.088767E+00,3.396213E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,4.996900E+00,4.076858E+04,5.570439E+04,4.263634E+01,3.320758E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,1.030370E-10,5.448914E+01,4.705910E+05,6.230786E+05,4.993073E+00,3.006020E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.929050E+00,2.566687E+04,3.992388E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.119948E+00,1.510926E+04,2.181156E+04
05:10:00,4.088882E+00,3.396163E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,5.013165E+00,4.108204E+04,5.603488E+04,4.263763E+01,3.320702E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.468117E+01,4.741286E+05,6.267969E+05,4.994484E+00,3.005411E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.930400E+00,2.576717E+04,4.002702E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.134076E+00,1.535010E+04,2.205448E+04
05:20:00,4.088996E+00,3.396114E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,5.029121E+00,4.139133E+04,5.636027E+04,4.263891E+01,3.320647E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.486751E+01,4.775890E+05,6.304273E+05,4.995859E+00,3.004817E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.931397E+00,2.586293E+04,4.012533E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.148130E+00,1.558989E+04,2.229646E+04
05:30:00,4.089109E+00,3.396065E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,5.044789E+00,4.169680E+04,5.668094E+04,4.264019E+01,3.320592E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.504851E+01,4.809779E+05,6.339761E+05,4.997200E+00,3.004239E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.932108E+00,2.595516E+04,4.021989E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.162102E+00,1.582856E+04,2.253742E+04
05:40:00,4.089222E+00,3.396016E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,5.060188E+00,4.199875E+04,5.699733E+04,4.264145E+01,3.320538E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.522452E+01,4.843006E+05,6.374496E+05,4.998507E+00,3.003674E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.932609E+00,2.604492E+04,4.031184E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.175988E+00,1.606601E+04,2.277725E+04
05:50:00,4.089334E+00,3.395968E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,5.075364E+00,4.229785E+04,5.731020E+04,4.264271E+01,3.320484E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.539617E+01,4.875663E+05,6.408583E+05,4.999782E+00,3.003124E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.933109E+00,2.613514E+04,4.040428E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.189798E+00,1.630242E+04,2.301614E+04
06:00:00,4.089445E+00,3.395920E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,5.090317E+00,4.259415E+04,5.761963E+04,4.264395E+01,3.320430E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,5.556358E+01,4.907767E+05,6.442047E+05,5.001025E+00,3.002587E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,3.933692E+00,2.622699E+04,4.049846E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,2.203521E+00,1.653760E+04,2.325389E+04
06:10:00,3.992736E+00,3.437609E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,6.829959E+00,6.581181E+04,8.218094E+04,4.166973E+01,3.362414E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,7.299050E+01,7.217370E+05,8.879195E+05,4.903859E+00,3.044414E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,5.424684E+00,4.633710E+04,6.191531E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,3.739982E+00,3.734221E+04,4.470876E+04
06:20:00,3.895383E+00,3.479584E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,8.837208E+00,9.074285E+04,1.102581E+05,4.068891E+01,3.404692E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,9.322053E+01,9.708861E+05,1.169456E+06,4.798737E+00,3.089683E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,6.794224E+00,6.346005E+04,8.098536E+04,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,5.000316E+00,5.304615E+04,6.146114E+04
06:30:00,3.797471E+00,3.521818E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.074928E+01,1.126533E+05,1.343099E+05,3.970236E+01,3.447236E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.125444E+02,1.190301E+06,1.410474E+06,4.681771E+00,3.140088E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,8.366909E+00,8.186366E+04,1.017545E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,6.186749E+00,6.667056E+04,7.624807E+04
