Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],BASEMENT::Des Latent Heat Load [W],BASEMENT::Des Latent Cool Load [W],BASEMENT::Des Latent Heat Mass Flow [kg/s],BASEMENT::Des Latent Cool Mass Flow [kg/s],BASEMENT::Des Heat Load No DOAS [W],BASEMENT::Des Sens Cool Load No DOAS [W],BASEMENT::Des Latent Heat Load No DOAS [W],BASEMENT::Des Latent Cool Load No DOAS [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM::Des Latent Heat Load [W],CORE_BOTTOM::Des Latent Cool Load [W],CORE_BOTTOM::Des Latent Heat Mass Flow [kg/s],CORE_BOTTOM::Des Latent Cool Mass Flow [kg/s],CORE_BOTTOM::Des Heat Load No DOAS [W],CORE_BOTTOM::Des Sens Cool Load No DOAS [W],CORE_BOTTOM::Des Latent Heat Load No DOAS [W],CORE_BOTTOM::Des Latent Cool Load No DOAS [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID::Des Latent Heat Load [W],CORE_MID::Des Latent Cool Load [W],CORE_MID::Des Latent Heat Mass Flow [kg/s],CORE_MID::Des Latent Cool Mass Flow [kg/s],CORE_MID::Des Heat Load No DOAS [W],CORE_MID::Des Sens Cool Load No DOAS [W],CORE_MID::Des Latent Heat Load No DOAS [W],CORE_MID::Des Latent Cool Load No DOAS [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP::Des Latent Heat Load [W],CORE_TOP::Des Latent Cool Load [W],CORE_TOP::Des Latent Heat Mass Flow [kg/s],CORE_TOP::Des Latent Cool Mass Flow [kg/s],CORE_TOP::Des Heat Load No DOAS [W],CORE_TOP::Des Sens Cool Load No DOAS [W],CORE_TOP::Des Latent Heat Load No DOAS [W],CORE_TOP::Des Latent Cool Load No DOAS [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Latent Heat Load [W],PERIMETER_BOT_ZN_1::Des Latent Cool Load [W],PERIMETER_BOT_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Latent Heat Load [W],PERIMETER_BOT_ZN_2::Des Latent Cool Load [W],PERIMETER_BOT_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Latent Heat Load [W],PERIMETER_BOT_ZN_3::Des Latent Cool Load [W],PERIMETER_BOT_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Latent Heat Load [W],PERIMETER_BOT_ZN_4::Des Latent Cool Load [W],PERIMETER_BOT_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1::Des Latent Heat Load [W],PERIMETER_MID_ZN_1::Des Latent Cool Load [W],PERIMETER_MID_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2::Des Latent Heat Load [W],PERIMETER_MID_ZN_2::Des Latent Cool Load [W],PERIMETER_MID_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3::Des Latent Heat Load [W],PERIMETER_MID_ZN_3::Des Latent Cool Load [W],PERIMETER_MID_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4::Des Latent Heat Load [W],PERIMETER_MID_ZN_4::Des Latent Cool Load [W],PERIMETER_MID_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1::Des Latent Heat Load [W],PERIMETER_TOP_ZN_1::Des Latent Cool Load [W],PERIMETER_TOP_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2::Des Latent Heat Load [W],PERIMETER_TOP_ZN_2::Des Latent Cool Load [W],PERIMETER_TOP_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3::Des Latent Heat Load [W],PERIMETER_TOP_ZN_3::Des Latent Cool Load [W],PERIMETER_TOP_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4::Des Latent Heat Load [W],PERIMETER_TOP_ZN_4::Des Latent Cool Load [W],PERIMETER_TOP_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%]
00:10:00,1.247809E+04,2.523097E+04,4.219615E-01,1.778514E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100000E+01,5.056877E+01,2.669969E+01,3.874038E+01,1.629934E+04,3.923555E+04,5.511816E-01,2.765711E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100000E+01,5.056878E+01,2.669963E+01,3.855278E+01,1.835677E+05,4.070400E+05,6.207561E+00,2.869222E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100000E+01,5.056878E+01,2.669963E+01,3.853504E+01,9.501131E+04,4.055305E+04,3.212920E+00,2.858576E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100000E+01,5.056878E+01,2.669966E+01,3.851713E+01,2.606386E+04,3.471657E+03,8.806626E-01,2.448766E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097636E+01,3.857126E+01,2.669047E+01,5.915358E+01,1.737808E+04,2.278919E+03,5.871717E-01,1.607476E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097587E+01,3.857356E+01,2.669033E+01,5.931583E+01,2.606316E+04,3.164911E+03,8.806388E-01,2.232338E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097636E+01,3.857101E+01,2.669080E+01,6.006476E+01,1.735930E+04,2.787276E+03,5.865371E-01,1.966167E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097587E+01,3.856387E+01,2.668967E+01,5.728077E+01,2.823841E+05,3.437690E+04,9.541429E+00,2.424798E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097652E+01,3.926992E+01,2.669046E+01,5.927676E+01,1.861008E+05,2.243068E+04,6.288026E+00,1.582180E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097604E+01,3.917169E+01,2.669034E+01,5.950193E+01,2.823835E+05,3.168013E+04,9.541409E+00,2.234525E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097652E+01,3.926990E+01,2.669074E+01,6.008758E+01,1.880350E+05,2.892353E+04,6.353377E+00,2.040302E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097604E+01,3.926100E+01,2.668958E+01,5.690363E+01,3.847708E+04,3.314978E+03,1.300132E+00,2.338200E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097734E+01,4.171854E+01,2.669079E+01,5.952936E+01,2.515028E+04,2.166559E+03,8.498085E-01,1.528186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097687E+01,4.157639E+01,2.669066E+01,5.974481E+01,3.847681E+04,3.073530E+03,1.300123E+00,2.167848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097734E+01,4.171849E+01,2.669105E+01,6.026857E+01,2.541549E+04,2.786704E+03,8.587699E-01,1.965741E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097687E+01,4.165276E+01,2.668988E+01,5.721230E+01
